ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
KAJARIACER,closed,2017-06-13,702.1,3,2017-08-11,623.25,23,59
SUNDRMFAST,closed,2017-06-13,410.45,8,2017-08-11,373.15,17,59
WELSPUNLIV,closed,2017-06-13,82.55,9,2017-08-11,69.0,30,59
AARTIIND,closed,2017-06-13,219.84,11,2017-08-11,216.19,19,59
HATHWAY,closed,2017-06-13,40.9,12,2017-10-13,29.85,47,122
GESHIP,closed,2017-06-13,394.3,14,2017-10-13,392.65,36,122
MMTC,closed,2017-06-13,40.63,15,2017-10-13,40.83,46,122
JYOTHYLAB,closed,2017-06-13,192.28,2,2017-10-13,193.83,28,122
GTLINFRA,closed,2017-06-13,4.85,5,2017-10-13,5.7,23,122
DBCORP,closed,2017-08-11,366.7,11,2017-10-13,369.65,37,63
PHOENIXLTD,closed,2017-08-11,248.18,13,2017-10-13,261.9,19,63
JINDALSTEL,closed,2017-06-13,122.95,10,2017-12-13,161.1,20,183
FINPIPE,closed,2017-06-13,126.52,13,2017-12-13,129.2,26,183
BATAINDIA,closed,2017-08-11,635.5,9,2017-12-13,719.0,17,124
SUNDRMFAST,closed,2017-10-13,510.55,11,2017-12-13,502.5,18,61
MANAPPURAM,closed,2017-10-13,104.65,14,2018-02-14,107.85,32,124
GSPL,closed,2017-10-13,183.58600693691605,15,2018-02-14,189.32015596008534,30,124
MOTILALOFS,closed,2017-06-13,299.54,1,2018-02-14,288.59,,246
JMFINANCIL,closed,2017-06-13,126.15,4,2018-02-14,157.35,,246
HATSUN,closed,2017-06-13,424.55,6,2018-02-14,561.29,,246
KRBL,closed,2017-06-13,400.0,7,2018-02-14,638.45,,246
PRESTIGE,closed,2017-08-11,254.4,7,2018-02-14,312.3,,187
NETWORK18,closed,2017-08-11,51.05,14,2018-02-14,51.7,41,187
SOLARINDS,closed,2017-08-11,870.05,15,2018-02-14,1060.2,18,187
ADANIENSOL,closed,2017-10-13,218.2,1,2018-02-14,212.0,,124
IIFL,closed,2017-10-13,291.75,4,2018-02-14,374.27,,124
TVSHLTD,closed,2017-10-13,5657.6,7,2018-02-14,4992.3,25,124
NCC,closed,2017-12-13,118.8,11,2018-04-18,132.85,,126
FINCABLES,closed,2017-12-13,667.85,13,2018-04-18,694.8,17,126
HINDCOPPER,closed,2017-12-13,92.8,15,2018-04-18,71.4,35,126
PHOENIXLTD,closed,2017-12-13,279.25,12,2018-04-18,301.93,34,126
AVANTIFEED,closed,2018-02-14,804.37,3,2018-06-18,615.55,32,124
KEC,closed,2018-02-14,389.4,6,2018-06-18,347.65,25,124
CCAVENUE,closed,2018-02-14,35.38,9,2018-06-18,34.23,28,124
AEGISLOG,closed,2018-02-14,270.8,11,2018-06-18,242.85,23,124
ASAHIINDIA,closed,2018-02-14,351.65,12,2018-06-18,337.5,42,124
EIHOTEL,closed,2018-02-14,182.9,15,2018-06-18,170.15,18,124
SYMPHONY,closed,2018-04-18,1864.5,13,2018-06-18,1375.6,31,61
SRF,closed,2018-04-18,432.58,14,2018-08-16,392.23,19,120
BASF,closed,2018-02-14,2177.3,7,2018-08-16,1947.1,25,183
BBTC,closed,2018-02-14,1430.95,8,2018-08-16,1544.3,29,183
