ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
CHOLAFIN,closed,2026-02-02,1592.4829945556864,2,2026-06-09,1494.8128449629796,40,127
TATACONSUM,closed,2026-02-02,1115.957140459809,3,2026-06-09,1106.5,28,127
GMRAIRPORT,closed,2026-02-02,94.01,4,2026-06-09,102.61,27,127
MOTHERSON,open,2026-02-02,113.53965208484207,1,,146.72,,178
UNITDSPR,open,2026-02-02,1336.2099485896902,5,,1531.9,,178
TMPV,open,2026-02-02,359.9143973673385,6,,334.2,,178
ADANIENSOL,open,2026-06-09,1579.2,1,,1659.0,,51
BSE,open,2026-06-09,3985.7991722941906,2,,3530.3,,51
BHEL,open,2026-06-09,395.27491961414796,3,,403.0,,51
SOLARINDS,open,2026-06-09,18256.213173716984,4,,18053.0,,51
ABB,open,2026-06-09,6931.0,5,,7291.5,,51
POLYCAB,open,2026-06-09,9570.091459432304,6,,8896.0,,51
CUMMINSIND,open,2026-06-09,5579.224427753935,7,,5396.0,,51
PFC,open,2026-06-09,435.6,8,,426.25,,51
TORNTPHARM,open,2026-06-09,4472.9,10,,4872.1,,51
