"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 50","21 Oct 2024","9227.3","9230.75","8997.9","9019.85"
"NIFTY SMALLCAP 50","18 Oct 2024","9114.65","9193.45","8968.35","9177.70"
"NIFTY SMALLCAP 50","17 Oct 2024","9341.65","9350.1","9155","9170.75"
"NIFTY SMALLCAP 50","16 Oct 2024","9295.4","9321.55","9244.85","9306.55"
"NIFTY SMALLCAP 50","15 Oct 2024","9273.35","9320.45","9242.35","9312.35"
"NIFTY SMALLCAP 50","14 Oct 2024","9190.3","9229","9146.2","9224.35"
"NIFTY SMALLCAP 50","11 Oct 2024","9126.05","9186.15","9107.95","9164.35"
"NIFTY SMALLCAP 50","10 Oct 2024","9124.25","9154","9079.95","9094.35"
"NIFTY SMALLCAP 50","09 Oct 2024","8996.55","9107.95","8994.3","9066.85"
"NIFTY SMALLCAP 50","08 Oct 2024","8793.95","8973","8740.3","8952.35"
"NIFTY SMALLCAP 50","07 Oct 2024","9078.8","9116.15","8742.45","8804.45"
"NIFTY SMALLCAP 50","04 Oct 2024","9095.85","9180.15","8944.9","9037.50"
"NIFTY SMALLCAP 50","03 Oct 2024","9150.65","9249.95","9070.15","9110.05"
"NIFTY SMALLCAP 50","01 Oct 2024","9235.65","9296.65","9234.05","9288.00"
"NIFTY SMALLCAP 50","30 Sep 2024","9242.95","9262.7","9156.6","9206.85"
"NIFTY SMALLCAP 50","27 Sep 2024","9272.95","9325.3","9212.2","9230.65"
"NIFTY SMALLCAP 50","26 Sep 2024","9341.9","9345.05","9221.1","9251.05"
"NIFTY SMALLCAP 50","25 Sep 2024","9368.45","9380.7","9284.55","9295.80"
"NIFTY SMALLCAP 50","24 Sep 2024","9437.2","9446.5","9329.95","9337.05"
"NIFTY SMALLCAP 50","23 Sep 2024","9371.35","9422.75","9334.15","9412.75"
"NIFTY SMALLCAP 50","20 Sep 2024","9300.4","9342.05","9263.55","9302.75"
"NIFTY SMALLCAP 50","19 Sep 2024","9402.25","9438.05","9106.15","9235.35"
"NIFTY SMALLCAP 50","18 Sep 2024","9384.35","9421.2","9288.6","9343.25"
"NIFTY SMALLCAP 50","17 Sep 2024","9440.15","9444.65","9364.85","9378.95"
"NIFTY SMALLCAP 50","16 Sep 2024","9422.5","9442.7","9360.45","9409.50"
"NIFTY SMALLCAP 50","13 Sep 2024","9338.25","9385.9","9318.55","9376.85"
"NIFTY SMALLCAP 50","12 Sep 2024","9252.7","9306.7","9227.9","9297.25"
"NIFTY SMALLCAP 50","11 Sep 2024","9268.9","9307.4","9179.65","9197.00"
"NIFTY SMALLCAP 50","10 Sep 2024","9195.9","9255.05","9194.55","9243.45"
"NIFTY SMALLCAP 50","09 Sep 2024","9210.55","9213.9","9058.1","9149.70"
"NIFTY SMALLCAP 50","06 Sep 2024","9342.5","9377.95","9215.75","9226.60"
"NIFTY SMALLCAP 50","05 Sep 2024","9226.15","9357.4","9223.7","9322.50"
"NIFTY SMALLCAP 50","04 Sep 2024","9113.6","9260.7","9085.45","9194.30"
"NIFTY SMALLCAP 50","03 Sep 2024","9169.1","9207.75","9161.7","9194.85"
"NIFTY SMALLCAP 50","02 Sep 2024","9214.65","9218.2","9125.3","9146.75"
"NIFTY SMALLCAP 50","30 Aug 2024","9138.8","9205.95","9102.7","9168.95"
"NIFTY SMALLCAP 50","29 Aug 2024","9150.55","9161","9044.3","9090.75"
"NIFTY SMALLCAP 50","28 Aug 2024","9187.05","9187.05","9116.5","9142.50"
"NIFTY SMALLCAP 50","27 Aug 2024","9090.75","9171.55","9069.65","9163.10"
"NIFTY SMALLCAP 50","26 Aug 2024","9099.4","9114.25","9054.05","9068.15"
"NIFTY SMALLCAP 50","23 Aug 2024","9069.3","9081.8","8998.8","9031.40"
"NIFTY SMALLCAP 50","22 Aug 2024","9050.35","9090.2","9021.05","9033.95"
"NIFTY SMALLCAP 50","21 Aug 2024","8883.9","9016.75","8871.7","9010.30"
"NIFTY SMALLCAP 50","20 Aug 2024","8860.9","8873.65","8827.5","8865.90"
"NIFTY SMALLCAP 50","19 Aug 2024","8722.75","8828.2","8710.4","8814.75"
"NIFTY SMALLCAP 50","16 Aug 2024","8533.1","8655.75","8531.25","8648.70"
"NIFTY SMALLCAP 50","14 Aug 2024","8557.75","8567.65","8419.75","8459.55"
"NIFTY SMALLCAP 50","13 Aug 2024","8677.95","8680.3","8508","8518.85"
"NIFTY SMALLCAP 50","12 Aug 2024","8621.95","8692.25","8562","8648.40"
"NIFTY SMALLCAP 50","09 Aug 2024","8669.65","8682.15","8614.35","8626.00"
"NIFTY SMALLCAP 50","08 Aug 2024","8630.95","8663.45","8571.2","8580.30"
"NIFTY SMALLCAP 50","07 Aug 2024","8492.5","8620.5","8417.45","8602.15"
"NIFTY SMALLCAP 50","06 Aug 2024","8483.95","8574.75","8337.55","8352.55"
"NIFTY SMALLCAP 50","05 Aug 2024","8549.6","8590.8","8338.4","8391.50"
"NIFTY SMALLCAP 50","02 Aug 2024","8768.5","8848.7","8714.65","8774.95"
"NIFTY SMALLCAP 50","01 Aug 2024","8987.7","8997.45","8823.85","8854.60"
"NIFTY SMALLCAP 50","31 Jul 2024","8977","8994.25","8926.75","8946.90"
"NIFTY SMALLCAP 50","30 Jul 2024","8894.65","8982.15","8891.5","8962.90"
"NIFTY SMALLCAP 50","29 Jul 2024","8866.75","8920.25","8846.95","8873.20"
"NIFTY SMALLCAP 50","26 Jul 2024","8735.8","8823.25","8707.7","8813.25"
"NIFTY SMALLCAP 50","25 Jul 2024","8661.1","8723.2","8627.25","8713.45"
"NIFTY SMALLCAP 50","24 Jul 2024","8589.35","8746.5","8569.05","8734.90"
"NIFTY SMALLCAP 50","23 Jul 2024","8647.2","8650.15","8198.55","8585.35"
"NIFTY SMALLCAP 50","22 Jul 2024","8479","8622.1","8411.8","8610.50"
"NIFTY SMALLCAP 50","19 Jul 2024","8763.6","8766.45","8530.75","8544.80"
"NIFTY SMALLCAP 50","18 Jul 2024","8850.7","8852.2","8698.85","8756.40"
"NIFTY SMALLCAP 50","16 Jul 2024","8854.5","8882.3","8817.35","8831.65"
"NIFTY SMALLCAP 50","15 Jul 2024","8816.85","8852.45","8751.15","8824.00"
"NIFTY SMALLCAP 50","12 Jul 2024","8775","8808.4","8743.4","8774.85"
"NIFTY SMALLCAP 50","11 Jul 2024","8733.95","8745.5","8676.3","8735.75"
"NIFTY SMALLCAP 50","10 Jul 2024","8799.35","8801.3","8529.8","8688.55"
"NIFTY SMALLCAP 50","09 Jul 2024","8793.15","8816.3","8727.1","8761.70"
"NIFTY SMALLCAP 50","08 Jul 2024","8824.95","8849.8","8714.35","8740.80"
"NIFTY SMALLCAP 50","05 Jul 2024","8731.55","8830.1","8716","8790.25"
"NIFTY SMALLCAP 50","04 Jul 2024","8769.9","8776.25","8692.95","8725.85"
"NIFTY SMALLCAP 50","03 Jul 2024","8696.2","8736.75","8670.9","8730.35"
"NIFTY SMALLCAP 50","02 Jul 2024","8737.65","8752.8","8610.15","8651.75"
"NIFTY SMALLCAP 50","01 Jul 2024","8607.25","8719.8","8590.15","8715.50"
"NIFTY SMALLCAP 50","28 Jun 2024","8556.35","8613.5","8554.95","8575.60"
"NIFTY SMALLCAP 50","27 Jun 2024","8568.2","8602.9","8478.5","8509.45"
"NIFTY SMALLCAP 50","26 Jun 2024","8588.65","8617.1","8545.5","8562.05"
"NIFTY SMALLCAP 50","25 Jun 2024","8571.45","8655","8552.8","8561.15"
"NIFTY SMALLCAP 50","24 Jun 2024","8512","8551.3","8429.4","8527.35"
"NIFTY SMALLCAP 50","21 Jun 2024","8570.7","8608","8520.35","8533.50"
"NIFTY SMALLCAP 50","20 Jun 2024","8511.25","8561.85","8466.55","8541.70"
"NIFTY SMALLCAP 50","19 Jun 2024","8564","8575.95","8418.05","8485.80"
"NIFTY SMALLCAP 50","18 Jun 2024","8463.95","8537.45","8451.25","8525.40"
"NIFTY SMALLCAP 50","14 Jun 2024","8409.7","8450.75","8366.65","8418.95"
"NIFTY SMALLCAP 50","13 Jun 2024","8386.9","8388.9","8334.65","8378.85"
"NIFTY SMALLCAP 50","12 Jun 2024","8266.3","8340.8","8263.3","8329.25"
"NIFTY SMALLCAP 50","11 Jun 2024","8228.6","8284.75","8183.4","8232.05"
"NIFTY SMALLCAP 50","10 Jun 2024","8155.45","8225.05","8112.4","8204.50"
"NIFTY SMALLCAP 50","07 Jun 2024","7926.75","8094.25","7896.05","8086.40"
"NIFTY SMALLCAP 50","06 Jun 2024","7756.05","7917.45","7751.2","7890.35"
"NIFTY SMALLCAP 50","05 Jun 2024","7394.75","7675","7219.45","7654.35"
"NIFTY SMALLCAP 50","04 Jun 2024","7881.2","7881.2","6935.1","7298.75"
"NIFTY SMALLCAP 50","03 Jun 2024","8024.8","8027.2","7849.55","7886.35"
"NIFTY SMALLCAP 50","31 May 2024","7738.05","7772.3","7670.8","7726.75"
"NIFTY SMALLCAP 50","30 May 2024","7798.4","7812.45","7685.2","7702.55"
"NIFTY SMALLCAP 50","29 May 2024","7806.8","7847.8","7759.2","7812.55"
"NIFTY SMALLCAP 50","28 May 2024","7894.65","7900.45","7779.8","7822.55"
"NIFTY SMALLCAP 50","27 May 2024","7822.5","7878.2","7790.2","7852.00"
"NIFTY SMALLCAP 50","24 May 2024","7783.4","7842.8","7772.4","7783.05"
"NIFTY SMALLCAP 50","23 May 2024","7792.9","7797.25","7744.9","7778.60"
"NIFTY SMALLCAP 50","22 May 2024","7815.85","7823.55","7709.3","7768.35"
"NIFTY SMALLCAP 50","21 May 2024","7868.95","7869.85","7780.25","7787.65"
"NIFTY SMALLCAP 50","18 May 2024","7833.55","7868.85","7829.85","7854.40"
"NIFTY SMALLCAP 50","17 May 2024","7736.4","7809.4","7734.6","7801.80"
"NIFTY SMALLCAP 50","16 May 2024","7663.45","7710.05","7646.15","7693.00"
"NIFTY SMALLCAP 50","15 May 2024","7613.25","7649.85","7592.8","7615.85"
"NIFTY SMALLCAP 50","14 May 2024","7488.7","7582.4","7465.4","7573.45"
"NIFTY SMALLCAP 50","13 May 2024","7476","7486","7295.15","7445.90"
"NIFTY SMALLCAP 50","10 May 2024","7419.3","7470.8","7319.95","7462.35"
"NIFTY SMALLCAP 50","09 May 2024","7623.8","7639.7","7373.95","7390.90"
"NIFTY SMALLCAP 50","08 May 2024","7589.6","7670.85","7537.45","7619.75"
"NIFTY SMALLCAP 50","07 May 2024","7766.55","7769.85","7561.2","7609.05"
"NIFTY SMALLCAP 50","06 May 2024","7898.7","7900.65","7720.8","7745.80"
"NIFTY SMALLCAP 50","03 May 2024","7925.6","7928.5","7788.75","7832.15"
"NIFTY SMALLCAP 50","02 May 2024","7896.85","7912.65","7860.35","7866.10"
"NIFTY SMALLCAP 50","30 Apr 2024","7883","7915.4","7848.4","7861.20"
"NIFTY SMALLCAP 50","29 Apr 2024","7894.25","7898.9","7820.7","7843.75"
"NIFTY SMALLCAP 50","26 Apr 2024","7855.95","7883.7","7833.25","7846.90"
"NIFTY SMALLCAP 50","25 Apr 2024","7764.35","7825.85","7754.05","7819.95"
"NIFTY SMALLCAP 50","24 Apr 2024","7800.45","7815.8","7750.95","7757.25"
"NIFTY SMALLCAP 50","23 Apr 2024","7725.7","7770.05","7714.15","7762.90"
"NIFTY SMALLCAP 50","22 Apr 2024","7617.7","7685.1","7610.6","7675.75"
"NIFTY SMALLCAP 50","19 Apr 2024","7529","7615","7436.15","7585.80"
"NIFTY SMALLCAP 50","18 Apr 2024","7668.9","7717.65","7578.4","7596.40"
"NIFTY SMALLCAP 50","16 Apr 2024","7498.2","7643","7477.9","7615.20"
"NIFTY SMALLCAP 50","15 Apr 2024","7516.65","7610.75","7411.55","7543.00"
"NIFTY SMALLCAP 50","12 Apr 2024","7653.4","7717.5","7639.6","7649.75"
"NIFTY SMALLCAP 50","10 Apr 2024","7606.30","7667.85","7566.65","7657.40"
"NIFTY SMALLCAP 50","09 Apr 2024","7617.95","7631.95","7549.40","7588.55"
"NIFTY SMALLCAP 50","08 Apr 2024","7561.80","7600.80","7520.10","7572.35"
"NIFTY SMALLCAP 50","05 Apr 2024","7452.75","7518.55","7425.50","7509.20"
"NIFTY SMALLCAP 50","04 Apr 2024","7457.20","7476.90","7416.40","7445.35"
"NIFTY SMALLCAP 50","03 Apr 2024","7318.75","7406.95","7299.45","7398.35"
"NIFTY SMALLCAP 50","02 Apr 2024","7257.45","7326.80","7217.95","7319.60"
"NIFTY SMALLCAP 50","01 Apr 2024","7098.45","7239.45","7093.50","7230.95"
"NIFTY SMALLCAP 50","28 Mar 2024","7068.15","7084.25","7021.40","7029.95"
"NIFTY SMALLCAP 50","27 Mar 2024","7008.55","7077.90","6995.90","7025.55"
"NIFTY SMALLCAP 50","26 Mar 2024","6974.75","7003.45","6917.40","6981.60"
"NIFTY SMALLCAP 50","22 Mar 2024","6916.80","6992.05","6897.05","6971.50"
"NIFTY SMALLCAP 50","21 Mar 2024","6840.60","6931.20","6839.40","6923.00"
"NIFTY SMALLCAP 50","20 Mar 2024","6791.10","6819.15","6672.65","6765.05"
"NIFTY SMALLCAP 50","19 Mar 2024","6842.70","6851.70","6749.45","6764.45"
"NIFTY SMALLCAP 50","18 Mar 2024","6871.30","6902.65","6793.85","6835.45"
"NIFTY SMALLCAP 50","15 Mar 2024","6844.25","6902.80","6750.10","6870.30"
"NIFTY SMALLCAP 50","14 Mar 2024","6562.05","6852.95","6515.65","6842.90"
"NIFTY SMALLCAP 50","13 Mar 2024","6981.65","7007.25","6581.15","6617.80"
"NIFTY SMALLCAP 50","12 Mar 2024","7110.50","7113.40","6946.20","6984.85"
"NIFTY SMALLCAP 50","11 Mar 2024","7278.15","7280.80","7086.30","7100.85"
"NIFTY SMALLCAP 50","07 Mar 2024","7187.50","7265.35","7184.15","7244.50"
"NIFTY SMALLCAP 50","06 Mar 2024","7298.60","7298.60","7073.75","7178.15"
"NIFTY SMALLCAP 50","05 Mar 2024","7405.50","7405.50","7324.55","7331.30"
"NIFTY SMALLCAP 50","04 Mar 2024","7440.55","7464.75","7366.70","7411.15"
"NIFTY SMALLCAP 50","02 Mar 2024","7405.15","7443.00","7400.45","7437.60"
"NIFTY SMALLCAP 50","01 Mar 2024","7397.45","7430.50","7365.45","7379.80"
"NIFTY SMALLCAP 50","29 Feb 2024","7308.65","7375.35","7198.20","7351.65"
"NIFTY SMALLCAP 50","28 Feb 2024","7496.00","7501.35","7283.70","7315.75"
"NIFTY SMALLCAP 50","27 Feb 2024","7506.10","7529.45","7451.70","7469.15"
"NIFTY SMALLCAP 50","26 Feb 2024","7539.65","7549.75","7470.35","7480.10"
"NIFTY SMALLCAP 50","23 Feb 2024","7554.30","7557.60","7503.35","7514.55"
"NIFTY SMALLCAP 50","22 Feb 2024","7472.10","7509.05","7360.90","7502.70"
"NIFTY SMALLCAP 50","21 Feb 2024","7529.70","7554.85","7410.30","7440.10"
"NIFTY SMALLCAP 50","20 Feb 2024","7564.90","7588.25","7494.10","7506.60"
"NIFTY SMALLCAP 50","19 Feb 2024","7577.45","7595.25","7535.00","7546.00"
"NIFTY SMALLCAP 50","16 Feb 2024","7564.40","7589.10","7525.35","7538.00"
"NIFTY SMALLCAP 50","15 Feb 2024","7466.00","7523.90","7462.60","7519.50"
"NIFTY SMALLCAP 50","14 Feb 2024","7225.70","7422.60","7182.85","7414.95"
"NIFTY SMALLCAP 50","13 Feb 2024","7251.95","7328.70","7088.90","7315.20"
"NIFTY SMALLCAP 50","12 Feb 2024","7567.95","7573.20","7250.30","7274.15"
"NIFTY SMALLCAP 50","09 Feb 2024","7662.80","7664.70","7418.40","7541.90"
"NIFTY SMALLCAP 50","08 Feb 2024","7720.00","7731.60","7626.50","7637.45"
"NIFTY SMALLCAP 50","07 Feb 2024","7685.00","7718.85","7631.55","7682.90"
"NIFTY SMALLCAP 50","06 Feb 2024","7608.20","7645.70","7555.40","7623.70"
"NIFTY SMALLCAP 50","05 Feb 2024","7564.05","7642.10","7500.45","7553.25"
"NIFTY SMALLCAP 50","02 Feb 2024","7506.10","7580.30","7496.80","7524.85"
"NIFTY SMALLCAP 50","01 Feb 2024","7483.10","7493.05","7386.00","7454.50"
"NIFTY SMALLCAP 50","31 Jan 2024","7304.65","7441.80","7293.90","7435.40"
"NIFTY SMALLCAP 50","30 Jan 2024","7289.80","7331.95","7255.60","7263.30"
"NIFTY SMALLCAP 50","29 Jan 2024","7192.55","7252.80","7185.95","7241.15"
"NIFTY SMALLCAP 50","25 Jan 2024","7177.05","7182.90","7091.90","7158.85"
"NIFTY SMALLCAP 50","24 Jan 2024","7057.40","7157.10","6965.60","7148.00"
"NIFTY SMALLCAP 50","23 Jan 2024","7300.45","7312.35","7007.65","7034.10"
"NIFTY SMALLCAP 50","20 Jan 2024","7273.35","7289.45","7233.05","7249.35"
"NIFTY SMALLCAP 50","19 Jan 2024","7252.75","7302.40","7235.20","7244.65"
"NIFTY SMALLCAP 50","18 Jan 2024","7196.35","7237.50","6993.90","7187.40"
"NIFTY SMALLCAP 50","17 Jan 2024","7240.15","7321.05","7190.40","7206.10"
"NIFTY SMALLCAP 50","16 Jan 2024","7367.10","7383.55","7243.90","7316.85"
"NIFTY SMALLCAP 50","15 Jan 2024","7422.95","7444.65","7332.65","7373.55"
"NIFTY SMALLCAP 50","12 Jan 2024","7355.65","7406.05","7332.55","7369.65"
"NIFTY SMALLCAP 50","11 Jan 2024","7308.55","7321.75","7276.05","7310.60"
"NIFTY SMALLCAP 50","10 Jan 2024","7309.35","7312.50","7215.60","7275.85"
"NIFTY SMALLCAP 50","09 Jan 2024","7322.10","7340.50","7271.60","7290.25"
"NIFTY SMALLCAP 50","08 Jan 2024","7331.20","7337.30","7237.30","7259.60"
"NIFTY SMALLCAP 50","05 Jan 2024","7272.15","7297.45","7213.80","7292.20"
"NIFTY SMALLCAP 50","04 Jan 2024","7201.95","7256.15","7199.20","7231.15"
"NIFTY SMALLCAP 50","03 Jan 2024","7155.05","7179.50","7101.00","7159.05"
"NIFTY SMALLCAP 50","02 Jan 2024","7192.80","7217.20","7077.40","7154.70"
"NIFTY SMALLCAP 50","01 Jan 2024","7154.15","7200.30","7149.35","7174.20"
