run_id,ticker,market_cap_tier_at_buy,buy_date,buy_price,entry_reason,entry_indicator_values,sell_date,sell_price,exit_reason,exit_indicator_values,days_held,pnl_inr,pnl_pct
orch_technical_20260730_043912_95f19698,CYBERTECH,,2016-07-01,61.75,buy,"{""template_name"": ""B2"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.012295, ""feature__volume_ratio_21d"": 5.072, ""feature__rsi_14"": 67.960157, ""feature__adx_14"": 29.09872}",2016-07-12,57.45,exit_model_urgent,,11,-2942.7916251069983,-0.07365771953036433
orch_technical_20260730_043912_95f19698,BBTC,,2016-07-01,413.7610375472,buy,"{""template_name"": ""B2"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 0.997877, ""feature__volume_ratio_21d"": 4.388891, ""feature__rsi_14"": 64.61509, ""feature__adx_14"": 20.468002}",2016-07-18,385.9324287571,exit_model_urgent,,17,-2831.308199916508,-0.07127977521509837
orch_technical_20260730_043912_95f19698,BANG,,2016-07-01,26.0,buy,"{""template_name"": ""B2"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.044177, ""feature__volume_ratio_21d"": 10.606144, ""feature__rsi_14"": 86.950989, ""feature__adx_14"": 30.543105}",2016-07-19,23.65,exit_model_urgent,,18,-3775.1354148960017,-0.09440670738461543
orch_technical_20260730_043912_95f19698,DTIL,,2016-07-01,221.6333333333,buy,"{""template_name"": ""B2"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.024184, ""feature__volume_ratio_21d"": 4.174177, ""feature__rsi_14"": 72.064451, ""feature__adx_14"": 26.371176}",2016-08-03,201.3333333333,exit_model_urgent,,33,-3814.4573382479794,-0.09561481270989505
orch_technical_20260730_043912_95f19698,BANCOINDIA,,2016-07-01,157.65,buy,"{""template_name"": ""B2"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.017425, ""feature__volume_ratio_21d"": 4.765328, ""feature__rsi_14"": 77.332716, ""feature__adx_14"": 32.7177}",2016-08-04,208.95,exit_model_urgent,,34,12818.477050638598,0.32138228478401515
orch_technical_20260730_043912_95f19698,BFINVEST,,2016-07-01,117.2977211069,buy,"{""template_name"": ""B2"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 0.987644, ""feature__volume_ratio_21d"": 5.844277, ""feature__rsi_14"": 60.806228, ""feature__adx_14"": 13.012018}",2016-08-19,161.6145415084,exit_model_urgent,,49,14951.158017953836,0.3737927537045605
orch_technical_20260730_043912_95f19698,ASTRAL,,2016-07-01,215.5360413046,buy,"{""template_name"": ""B2"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.028114, ""feature__volume_ratio_21d"": 5.739059, ""feature__rsi_14"": 74.404978, ""feature__adx_14"": 23.688067}",2016-09-12,203.0144448487,exit_model_urgent,,73,-2476.872915018437,-0.062117231820278236
orch_technical_20260730_043912_95f19698,CEMPRO,,2016-07-01,143.7641786056,buy,"{""template_name"": ""B2"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.047861, ""feature__volume_ratio_21d"": 4.122386, ""feature__rsi_14"": 76.220484, ""feature__adx_14"": 26.508368}",2016-09-20,137.6454955716,exit_model_urgent,,81,-1861.7425886904093,-0.04658264563266726
orch_technical_20260730_043912_95f19698,BASML,,2016-07-01,261.15,buy,"{""template_name"": ""B2"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.024118, ""feature__volume_ratio_21d"": 4.218, ""feature__rsi_14"": 76.247134, ""feature__adx_14"": 40.749485}",2016-10-04,341.25,signal,"{""template_name"": ""B2"", ""matched"": false}",95,11926.7785031526,0.29849818370361864
orch_technical_20260730_043912_95f19698,CAPLIPOINT,,2016-07-01,1049.3634660595,buy,"{""template_name"": ""B2"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.046488, ""feature__volume_ratio_21d"": 5.311794, ""feature__rsi_14"": 74.062706, ""feature__adx_14"": 19.018948}",2016-10-04,1354.63906349,signal,"{""template_name"": ""B2"", ""matched"": false}",95,11440.088519085642,0.2868929315397944
orch_technical_20260730_043912_95f19698,AIAENG,,2016-10-04,1271.7203303297,buy,"{""template_name"": ""B2"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 0.994951, ""feature__volume_ratio_21d"": 7.107484, ""feature__rsi_14"": 70.414098, ""feature__adx_14"": 30.163568}",2016-10-10,1213.6390337162,exit_model_urgent,,6,-2022.2807289714037,-0.04969353030942929
orch_technical_20260730_043912_95f19698,CARBORUNIV,,2016-10-04,280.9709689587,buy,"{""template_name"": ""B2"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__base_breakout_ratio"": 1.029856, ""feature__volume_ratio_21d"": 5.023897, ""feature__rsi_14"": 65.95465, ""feature__adx_14"": 34.648171}",2016-10-13,271.1005699809,exit_model_urgent,,9,-1617.072039449311,-0.03915169636581918
