run_id,ticker,market_cap_tier_at_buy,buy_date,buy_price,entry_reason,entry_indicator_values,sell_date,sell_price,exit_reason,exit_indicator_values,days_held,pnl_inr,pnl_pct
orch_technical_20260726_165040_b35edf90,BANG,,2016-07-01,26.0,buy,"{""template_name"": ""C6"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__ema_ribbon_alignment"": 1.0, ""feature__ema_8_ratio"": 1.263596, ""feature__rsi_14"": 86.950989, ""feature__adx_14"": 30.543105}",2016-07-19,23.65,exit_model_urgent,,18,-3775.1354148960017,-0.09440670738461543
orch_technical_20260726_165040_b35edf90,CYBERTECH,,2016-07-01,61.75,buy,"{""template_name"": ""C6"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__ema_ribbon_alignment"": 1.0, ""feature__ema_8_ratio"": 1.069933, ""feature__rsi_14"": 67.960157, ""feature__adx_14"": 29.09872}",2016-07-19,57.1,exit_model_urgent,,18,-3169.2416251069953,-0.07932573572469624
orch_technical_20260726_165040_b35edf90,DTIL,,2016-07-01,221.6333333333,buy,"{""template_name"": ""C6"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__ema_ribbon_alignment"": 1.0, ""feature__ema_8_ratio"": 1.078807, ""feature__rsi_14"": 72.064451, ""feature__adx_14"": 26.371176}",2016-08-03,201.3333333333,exit_model_urgent,,33,-3814.4573382479794,-0.09561481270989505
orch_technical_20260726_165040_b35edf90,CCHHL,,2016-07-01,13.3,buy,"{""template_name"": ""C6"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__ema_ribbon_alignment"": 1.0, ""feature__ema_8_ratio"": 1.062024, ""feature__rsi_14"": 63.765984, ""feature__adx_14"": 13.742131}",2016-08-04,12.3,exit_model_urgent,,34,-3167.8559275652005,-0.07921006192481204
orch_technical_20260726_165040_b35edf90,ARCHIDPLY,,2016-07-01,51.25,buy,"{""template_name"": ""C6"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__ema_ribbon_alignment"": 1.0, ""feature__ema_8_ratio"": 1.050867, ""feature__rsi_14"": 60.579876, ""feature__adx_14"": 23.942218}",2016-08-17,46.65,exit_model_urgent,,47,-3748.7831277000005,-0.09377818956097562
orch_technical_20260726_165040_b35edf90,BANCOINDIA,,2016-07-01,157.65,buy,"{""template_name"": ""C6"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__ema_ribbon_alignment"": 1.0, ""feature__ema_8_ratio"": 1.072626, ""feature__rsi_14"": 77.332716, ""feature__adx_14"": 32.7177}",2016-08-18,218.05,exit_model_urgent,,48,15120.7770506386,0.379105088463051
orch_technical_20260726_165040_b35edf90,ASTRAL,,2016-07-01,215.5360413046,buy,"{""template_name"": ""C6"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__ema_ribbon_alignment"": 1.0, ""feature__ema_8_ratio"": 1.034591, ""feature__rsi_14"": 74.404978, ""feature__adx_14"": 23.688067}",2016-09-15,197.5654375099,exit_model_urgent,,76,-3484.939272696436,-0.0873984205524186
orch_technical_20260726_165040_b35edf90,BALAMINES,,2016-07-01,267.22608569,buy,"{""template_name"": ""C6"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__ema_ribbon_alignment"": 1.0, ""feature__ema_8_ratio"": 1.027647, ""feature__rsi_14"": 65.233081, ""feature__adx_14"": 38.21565}",2016-10-04,310.0141016448,signal,"{""template_name"": ""C6"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__ema_ribbon_alignment"": 1.0, ""feature__ema_8_ratio"": 1.013882, ""feature__rsi_14"": 56.647008, ""feature__adx_14"": 18.032119}",95,6215.267999949887,0.156097066443375
orch_technical_20260726_165040_b35edf90,BASML,,2016-07-01,261.15,buy,"{""template_name"": ""C6"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__ema_ribbon_alignment"": 1.0, ""feature__ema_8_ratio"": 1.080483, ""feature__rsi_14"": 76.247134, ""feature__adx_14"": 40.749485}",2016-10-04,341.25,signal,"{""template_name"": ""C6"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__ema_ribbon_alignment"": 1.0, ""feature__ema_8_ratio"": 1.048585, ""feature__rsi_14"": 67.45638, ""feature__adx_14"": 32.864326}",95,12094.593493152606,0.3026981837036188
orch_technical_20260726_165040_b35edf90,CEMPRO,,2016-07-01,143.7641786056,buy,"{""template_name"": ""C6"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__ema_ribbon_alignment"": 1.0, ""feature__ema_8_ratio"": 1.088592, ""feature__rsi_14"": 76.220484, ""feature__adx_14"": 26.508368}",2016-10-04,142.3215622805,signal,"{""template_name"": ""C6"", ""matched"": true, ""score"": 1.0, ""matched_conditions"": 2, ""total_conditions"": 2, ""feature__ema_ribbon_alignment"": 1.0, ""feature__ema_8_ratio"": 1.00127, ""feature__rsi_14"": 50.610253, ""feature__adx_14"": 10.623382}",95,-561.7960436162102,-0.014056694076068226
